dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2024-12-11,TSLA,400.99,392.68,409.73,390.85,389.79,-0.5160202360876897,96477250,38918159514.9525,403.39,3.01,3210059659,3210060000.0,1119865585716.3,1287201000000.0
2024-12-10,TSLA,389.79,397.61,404.8,378.01,389.22,-0.9477351916376306,94900750,36904367824.975,388.87,2.96,3210059659,3210060000.0,1088586876109.08,1251249000000.0
2024-12-07,TSLA,389.22,377.42,389.49,370.8,369.49,34.6,78907125,29852187717.99,378.32,2.46,3210059659,3210060000.0,1086994839959.06,1249419000000.0
2024-12-06,TSLA,369.49,359.87,375.43,359.5,357.93,-0.39513108614232206,80453188,29794648273.1495,370.34,2.51,3210059659,3210060000.0,1031893900761.4,1186084000000.0
2024-12-05,TSLA,357.93,353.0,358.1,348.6,351.42,-0.4272445820433436,48877110,17251269329.7801,352.95,1.52,3210059659,3210060000.0,999609521193.79,1148976000000.0
2024-12-04,TSLA,351.42,351.8,355.69,348.2,357.09,-1.8594594594594596,56785051,19930333158.1045,350.98,1.77,3210059659,3210060000.0,981428678375.6,1128079000000.0
2024-12-03,TSLA,357.09,352.38,360.0,351.15,345.16,-3.1761006289308176,75106563,26735370036.7423,355.97,2.34,3210059659,3210060000.0,997264028507.78,1146280000000.0
2024-11-30,TSLA,345.16,336.08,345.45,334.65,332.89,0.06647398843930641,37092852,12619729365.583,340.22,1.16,3210059659,3210060000.0,963946023533.23,1107983000000.0
2024-11-28,TSLA,332.89,341.8,342.55,326.59,338.23,-1.4281842818428183,57234071,19057646429.5883,332.98,1.78,3210059659,3210060000.0,929678901824.33,1068596000000.0
2024-11-27,TSLA,338.23,341.0,346.96,335.66,338.59,-0.930379746835443,61308313,20936998563.9305,341.5,1.91,3210059659,3210060000.0,944592448335.79,1085738000000.0
2024-11-26,TSLA,338.59,360.14,361.93,338.2,352.56,35.0,93792438,32783937718.3742,349.54,2.92,3210059659,3210060000.0,945598118296.18,1086894000000.0
